FM_Codigo_Ativo;FM_Setor_Irrigacao;Categoria_Revit;Componente;Sigla;Endereco_IoT;Fabricante;Modelo
IRR-ASP-S50-022;S50;Aspersor;Aspersor Spray;ASP;;Rain Bird;1804 SAM
IRR-ASP-S50-023;S50;Aspersor;Aspersor Spray;ASP;;Rain Bird;1804 SAM
IRR-ASP-S50-024;S50;Aspersor;Aspersor Spray;ASP;;Rain Bird;1804 SAM
IRR-ASP-S50-025;S50;Aspersor;Aspersor Spray;ASP;;Rain Bird;1804 SAM
IRR-ASP-S01-001;S01;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S01-002;S01;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S02-001;S02;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S02-002;S02;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S03-001;S03;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S03-002;S03;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S04-001;S04;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S04-002;S04;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S05-001;S05;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S05-002;S05;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S06-001;S06;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S06-002;S06;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S07-001;S07;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S07-002;S07;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S08-001;S08;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S08-002;S08;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S09-001;S09;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S09-002;S09;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S10-001;S10;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S10-002;S10;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S11-001;S11;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S11-002;S11;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S12-001;S12;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S12-002;S12;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S13-001;S13;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S13-002;S13;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S14-001;S14;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S14-002;S14;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S15-001;S15;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S15-002;S15;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S16-001;S16;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S17-001;S17;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S18-001;S18;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S19-001;S19;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S20-001;S20;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S21-001;S21;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S22-001;S22;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S23-001;S23;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S24-001;S24;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S25-001;S25;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S26-001;S26;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S27-001;S27;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S28-001;S28;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S29-001;S29;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S30-001;S30;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S31-001;S31;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S32-001;S32;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S33-001;S33;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S34-001;S34;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S35-001;S35;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S36-001;S36;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S37-001;S37;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S38-001;S38;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S39-001;S39;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S40-001;S40;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S41-001;S41;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S42-001;S42;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S43-001;S43;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S44-001;S44;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S45-001;S45;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S46-001;S46;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S47-001;S47;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S48-001;S48;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S49-001;S49;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S50-001;S50;Aspersor;Aspersor Unispray;ASP;;Rain Bird;Unispray 200
IRR-ASP-S01-001;S01;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S01-002;S01;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S01-003;S01;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S02-001;S02;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S02-002;S02;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S02-003;S02;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S03-001;S03;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S03-002;S03;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S03-003;S03;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S04-001;S04;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S04-002;S04;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S04-003;S04;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S05-001;S05;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S05-002;S05;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S05-003;S05;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S06-001;S06;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S06-002;S06;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S06-003;S06;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S07-001;S07;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S07-002;S07;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S07-003;S07;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S08-001;S08;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S08-002;S08;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S08-003;S08;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S09-001;S09;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S09-002;S09;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S09-003;S09;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S10-001;S10;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S10-002;S10;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S10-003;S10;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S11-001;S11;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S11-002;S11;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S11-003;S11;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S12-001;S12;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S12-002;S12;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S12-003;S12;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S13-001;S13;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S13-002;S13;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S13-003;S13;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S14-001;S14;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S14-002;S14;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S14-003;S14;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S15-001;S15;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S15-002;S15;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S15-003;S15;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S16-001;S16;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S16-002;S16;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S16-003;S16;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S17-001;S17;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S17-002;S17;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S17-003;S17;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S18-001;S18;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S18-002;S18;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S18-003;S18;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S19-001;S19;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S19-002;S19;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S19-003;S19;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S20-001;S20;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S20-002;S20;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S20-003;S20;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S21-001;S21;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S21-002;S21;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S21-003;S21;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S22-001;S22;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S22-002;S22;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S22-003;S22;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S23-001;S23;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S23-002;S23;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S23-003;S23;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S24-001;S24;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S24-002;S24;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S24-003;S24;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S25-001;S25;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S25-002;S25;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S25-003;S25;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S26-001;S26;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S26-002;S26;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S26-003;S26;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S27-001;S27;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S27-002;S27;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S27-003;S27;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S28-001;S28;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S28-002;S28;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S28-003;S28;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S29-001;S29;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S29-002;S29;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S29-003;S29;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S30-001;S30;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S30-002;S30;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S30-003;S30;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S31-001;S31;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S31-002;S31;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S31-003;S31;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S32-001;S32;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S32-002;S32;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S32-003;S32;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S33-001;S33;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S33-002;S33;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S33-003;S33;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S34-001;S34;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S34-002;S34;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S35-001;S35;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S35-002;S35;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S36-001;S36;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S36-002;S36;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S37-001;S37;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S37-002;S37;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S38-001;S38;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S38-002;S38;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S39-001;S39;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S39-002;S39;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S40-001;S40;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S40-002;S40;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S41-001;S41;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S41-002;S41;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S42-001;S42;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S42-002;S42;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S43-001;S43;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S43-002;S43;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S44-001;S44;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S44-002;S44;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S45-001;S45;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S45-002;S45;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S46-001;S46;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S46-002;S46;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S47-001;S47;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S47-002;S47;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S48-001;S48;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S48-002;S48;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S49-001;S49;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S49-002;S49;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S50-001;S50;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S50-002;S50;Aspersor;Rotor;ASP;;Rain Bird;3500
IRR-ASP-S01-001;S01;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S02-001;S02;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S03-001;S03;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S04-001;S04;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S05-001;S05;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S06-001;S06;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S07-001;S07;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S08-001;S08;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S09-001;S09;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S10-001;S10;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S11-001;S11;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S12-001;S12;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S13-001;S13;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S14-001;S14;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S15-001;S15;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S16-001;S16;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S17-001;S17;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S18-001;S18;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S19-001;S19;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S20-001;S20;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S21-001;S21;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S22-001;S22;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S23-001;S23;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S24-001;S24;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S25-001;S25;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S26-001;S26;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S27-001;S27;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S28-001;S28;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S29-001;S29;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S30-001;S30;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S31-001;S31;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S32-001;S32;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S33-001;S33;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S34-001;S34;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S35-001;S35;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S36-001;S36;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-ASP-S37-001;S37;Aspersor;Rotor Rain Curtain;ASP;;Rain Bird;5004
IRR-BBL-S01-001;S01;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S01-002;S01;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S02-001;S02;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S02-002;S02;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S03-001;S03;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S03-002;S03;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S04-001;S04;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S04-002;S04;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S05-001;S05;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S05-002;S05;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S06-001;S06;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S06-002;S06;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S07-001;S07;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S07-002;S07;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S08-001;S08;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S08-002;S08;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S09-001;S09;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S09-002;S09;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S10-001;S10;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S10-002;S10;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S11-001;S11;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S11-002;S11;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S12-001;S12;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S12-002;S12;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S13-001;S13;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S13-002;S13;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S14-001;S14;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S14-002;S14;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S15-001;S15;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S15-002;S15;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S16-001;S16;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S17-001;S17;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S18-001;S18;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S19-001;S19;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S20-001;S20;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S21-001;S21;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S22-001;S22;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S23-001;S23;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S24-001;S24;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S25-001;S25;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S26-001;S26;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S27-001;S27;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S28-001;S28;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S29-001;S29;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S30-001;S30;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S31-001;S31;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S32-001;S32;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S33-001;S33;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S34-001;S34;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S35-001;S35;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S36-001;S36;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S37-001;S37;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S38-001;S38;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S39-001;S39;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S40-001;S40;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S41-001;S41;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S42-001;S42;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S43-001;S43;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S44-001;S44;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
IRR-BBL-S45-001;S45;Aspersor;Borbulhador Autocompensante;BBL;;Rain Bird;1804
